DataHora,Carga,Temperatura,seno_dia_semana,cosseno_dia_semana,seno_mes,cosseno_mes
2024-12-29 00:00:00,-0.2179946201140739,-0.05115093695303097,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 01:00:00,-0.3050294393943065,-0.0847137501830364,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 02:00:00,-0.3804636300007074,-0.08207181881177983,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 03:00:00,-0.43237941873384067,-0.11637305724793823,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 04:00:00,-0.4674498193766067,-0.12165686959979571,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 05:00:00,-0.4894153493877974,-0.12429880097105228,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 06:00:00,-0.531756863168422,-0.10844726313416841,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 07:00:00,-0.5330067540318497,-0.05106345012595448,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 08:00:00,-0.4975389668286445,0.024031688666036777,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 09:00:00,-0.4753687388480501,0.06552024561915615,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 10:00:00,-0.43746364022698914,0.1050177591894399,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 11:00:00,-0.37287084862521447,0.13334047828579831,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 12:00:00,-0.31040527875231194,0.2099561857083061,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 13:00:00,-0.31660201028280355,0.2264586115336107,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 14:00:00,-0.3335127229290472,0.21779444260434344,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 15:00:00,-0.343650307736847,0.20536702995373535,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 16:00:00,-0.3506766018878841,0.17180421672372992,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 17:00:00,-0.3284115913694968,0.1013420526858313,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 18:00:00,-0.2601574472694732,0.08284858347769064,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 19:00:00,-0.18770696786981778,0.028106701840733272,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 20:00:00,-0.13083986861130437,0.003634713292792524,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 21:00:00,-0.06588846512364199,-0.0273298867841667,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 22:00:00,-0.11325151467355699,-0.07869146223437007,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-29 23:00:00,-0.16566356538723592,-0.0786477440161597,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2024-12-30 00:00:00,-0.25156939539344136,-0.09978309420490128,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 01:00:00,-0.3430383141235078,-0.13862971978676408,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 02:00:00,-0.411137844208757,-0.13408433264105968,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 03:00:00,-0.4541378812121828,-0.13936814499291716,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 04:00:00,-0.47536685396803713,-0.15517591422093513,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 05:00:00,-0.4823507652456407,-0.16045977696344838,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 06:00:00,-0.49803005885258333,-0.16574358931530575,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 07:00:00,-0.4473728314309373,-0.04504116217728815,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 08:00:00,-0.35397950406138956,0.035294020357694356,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 09:00:00,-0.29728215171146877,0.09337254035385101,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 10:00:00,-0.26312570246011235,0.16201873544437828,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 11:00:00,-0.22339744018312135,0.172542641929883,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 12:00:00,-0.13475697240044993,0.1936780425092801,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 13:00:00,-0.09928272275148609,0.17787027328126248,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 14:00:00,-0.05342994677535584,0.22009725544053493,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 15:00:00,-0.06575706205988385,0.21931506162551595,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 16:00:00,-0.1071081521742886,0.17514080469227356,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 17:00:00,-0.11025837906674696,0.13365224773915396,0.0,1.0,-2.4492935982947064e-16,1.0
2024-12-30 18:00:00,-0.09133725339871768,0.07301933358947288,0.0,1.0,-2.4492935982947064e-16,1.0
