DataHora,Carga,Temperatura,seno_dia_semana,cosseno_dia_semana,seno_mes,cosseno_mes
2023-12-30 00:00:00,-0.17020924973383478,0.0562981151104931,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 01:00:00,-0.26565090314028517,0.040490345882475465,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 02:00:00,-0.33162515023038985,-0.001736636276797321,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 03:00:00,-0.38878927965208276,-0.014207817536271539,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 04:00:00,-0.43047407430934703,-0.04582335599230736,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 05:00:00,-0.4507229094584807,-0.05643479969554421,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 06:00:00,-0.4977312784436776,-0.043963618436069885,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 07:00:00,-0.4796944846239979,-0.043963618436069885,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 08:00:00,-0.4158337265655285,-0.003213486689103595,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 09:00:00,-0.3592705238188134,0.01986913827360759,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 10:00:00,-0.3314173825992509,0.04628835120486241,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 11:00:00,-0.29910563848968674,0.10618284014839041,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 12:00:00,-0.26706224744024865,0.12013087182017101,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 13:00:00,-0.27579161146353515,0.14988667271996925,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 14:00:00,-0.29459075846787075,0.19211365487924192,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 15:00:00,-0.2966012253433711,0.16383470439174963,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 16:00:00,-0.2928972745568299,0.13555575390425756,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 17:00:00,-0.2888900735030665,0.08085759048551067,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 18:00:00,-0.262662021976933,0.013688245807289334,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 19:00:00,-0.22611839911606502,-0.031875324320526754,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 20:00:00,-0.16680370238019693,-0.058294537251781575,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 21:00:00,-0.11896345506472428,-0.07410230647979954,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 22:00:00,-0.1842175164287475,-0.1394119136017833,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 23:00:00,-0.24455085617731487,-0.12360414437376543,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-31 00:00:00,-0.02030393450020851,-0.1658311265330381,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 01:00:00,-0.08855834786880556,-0.20805810869231067,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 02:00:00,-0.1622496707078268,-0.1658311265330381,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 03:00:00,-0.2187796457125999,-0.1658311265330381,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 04:00:00,-0.2616419787676528,-0.18163889576105585,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 05:00:00,-0.2953169219562787,-0.20805810869231067,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 06:00:00,-0.374779370418873,-0.20805810869231067,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 07:00:00,-0.3821723545129957,-0.18163889576105585,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 08:00:00,-0.3554725983001993,-0.058294537251781575,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 09:00:00,-0.32499705044551186,-0.003596373833034683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 10:00:00,-0.27956360641854283,0.06504982125749259,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 11:00:00,-0.1953787526447096,0.08999218377644125,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 12:00:00,-0.13404335682755675,0.13221916593571392,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 13:00:00,-0.09582692988207542,0.13615743370186384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-31 14:00:00,-0.07785341417711522,0.11121507118291518,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
