DataHora,Carga,Temperatura,seno_dia_semana,cosseno_dia_semana,seno_mes,cosseno_mes
2023-12-29 00:00:00,0.4371137419854221,-0.08997509339792364,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 01:00:00,0.3595727909235531,-0.14343800417157992,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 02:00:00,0.2755890921300148,-0.1710756105884702,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 03:00:00,0.20245417787008146,-0.16269371356039708,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 04:00:00,0.15535851330306505,-0.2290692765124367,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 05:00:00,0.1300137547205371,-0.2290692765124367,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 06:00:00,-0.0057670356609056395,-0.17368079479989829,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 07:00:00,-0.06396386283104227,-0.02813028559619346,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 08:00:00,0.06378023012157397,0.1409801503891226,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 09:00:00,0.1732253620041857,0.2439415611799145,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 10:00:00,0.1877809696897872,0.37657941820523644,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 11:00:00,0.22048557466495677,0.4088610486511943,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 12:00:00,0.22320733162597772,0.4150908369828703,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 13:00:00,0.19725882877148493,0.47308450290683646,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 14:00:00,0.24293393492190485,0.4343465463716871,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 15:00:00,0.3002193582581747,0.42585138046485627,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 16:00:00,0.29559414006180007,0.3594758175128163,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 17:00:00,0.26533516238216115,0.3122426950708359,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 18:00:00,0.16844522599078715,0.16238796847433679,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 19:00:00,0.2800014256513512,0.05127119841298722,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 20:00:00,0.30406294985951043,0.04923235859534758,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 21:00:00,0.2811134448173058,0.004264613728521827,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 22:00:00,0.3720040892006975,-0.014991095660294884,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-29 23:00:00,0.4031021047405008,-0.05350251443792875,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-30 00:00:00,0.3798802665842089,-0.10039583024363619,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 01:00:00,0.3167294491260395,-0.12610786572164479,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 02:00:00,0.25220539124559505,-0.12610786572164479,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 03:00:00,0.20260937348354968,-0.1814963474341832,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 04:00:00,0.16909267690329877,-0.3033736609775185,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 05:00:00,0.11191781655180266,-0.3118688268843498,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 06:00:00,-0.040889580886004584,-0.23722463578299435,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 07:00:00,-0.14026931420752964,-0.06188441146600221,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 08:00:00,-0.1104810163031048,0.11334254397223242,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 09:00:00,-0.06007855546367591,0.2762231916258724,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 10:00:00,-0.031245969925960737,0.3893788015048618,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 11:00:00,-0.004716594706738908,0.4343465463716871,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 12:00:00,-0.008686491091350557,0.4473724674288282,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 13:00:00,-0.00826424049623431,0.472857965149321,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 14:00:00,0.012020363257186473,0.46640163906012955,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-30 15:00:00,0.045068602433776306,0.4387640326432394,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
